#time	id	x[m]	y[m]	speed[m/s]	heading	acc[m/s^2]
53.00	18364	482.61	0.00	15.92		0.00	-0.22
53.00	18359	469.32	2.00	13.02		0.00	0.24
53.00	18365	449.83	1.00	17.89		0.00	-0.19
53.00	18362	434.49	2.00	12.83		0.00	-0.26
53.00	18368	406.30	1.00	17.73		0.00	0.36
53.00	18373	362.02	2.00	16.29		0.00	-0.15
53.00	18371	294.67	2.00	14.97		0.00	0.20
53.00	18	254.59	1.00	9.76		0.00	0.35
53.00	18369	240.34	0.00	10.86		0.00	0.09
53.00	18374	237.98	2.00	13.08		0.00	0.22
53.00	18370	209.83	1.00	9.08		0.00	0.37
53.00	21	192.50	0.00	8.04		0.00	0.52
53.00	18379	182.88	2.00	9.83		0.00	0.40
53.00	24	163.64	1.00	7.38		0.00	0.23
53.00	18377	155.85	2.00	8.67		0.00	0.18
53.00	18381	141.22	1.00	5.95		0.00	0.04
53.00	18380	131.45	2.00	7.37		0.00	0.30
53.00	23	122.53	0.00	3.86		0.00	0.12
53.00	18372	104.51	0.00	3.28		0.00	0.26
53.00	18383	103.77	2.00	6.48		0.00	0.33
53.00	18378	91.36	1.00	4.72		0.00	0.51
53.00	18376	87.81	0.00	2.95		0.00	0.02
53.00	18386	86.60	2.00	5.65		0.00	0.05
53.00	18382	71.60	0.00	1.90		0.00	0.09
53.00	18385	66.79	1.00	3.07		0.00	0.44
53.00	18384	58.86	0.00	1.11		0.00	0.39
53.00	18391	53.39	2.00	3.51		0.00	0.24
53.00	18388	48.48	0.00	0.51		0.00	0.31
53.00	18387	48.08	1.00	1.27		0.00	0.22
53.00	18390	38.37	0.00	1.36		0.00	-0.48
53.00	18394	37.98	1.00	0.60		0.00	0.15
53.00	18389	32.89	2.00	0.83		0.00	0.44
53.00	18396	28.84	1.00	0.49		0.00	-0.15
53.00	18392	23.00	2.00	0.06		0.00	0.26
53.00	18393	22.88	0.00	1.40		0.00	0.18
53.00	18397	19.63	1.00	0.98		0.00	-0.25
53.00	18399	11.39	0.00	0.55		0.00	0.47
53.00	18402	9.86	1.00	1.39		0.00	-0.54
53.00	18400	6.50	2.00	0.00		0.00	-4.76
54.00	18403	791.44	0.00	1.91		0.00	-0.25
54.00	18395	789.56	2.00	0.00		0.00	-4.32
54.00	18330	781.86	0.96	2.96		0.05	-0.97
54.00	18398	781.05	2.00	0.00		0.00	-4.73
54.00	18405	780.08	0.00	0.18		0.00	0.26
54.00	18331	770.68	0.32	1.72		-0.23	-1.33
54.00	18334	764.58	1.00	6.82		0.00	-1.46
54.00	18401	764.43	2.00	0.00		0.00	-4.34
54.00	18333	758.45	0.00	0.25		0.00	0.08
54.00	18404	755.78	2.00	0.00		0.00	-3.95
54.00	18336	753.08	0.24	6.63		0.05	-1.11
54.00	18407	744.76	2.00	3.84		0.00	-3.31
54.00	18337	741.48	1.00	6.47		0.00	-1.30
54.00	18339	732.81	0.00	9.36		0.00	-2.96
54.00	18332	728.44	1.25	7.32		-0.05	-2.31
54.00	18340	716.72	1.32	11.18		0.04	-1.58
54.00	18342	708.21	0.00	13.53		0.00	-1.62
54.00	18335	700.29	2.00	6.77		0.00	0.36
54.00	18343	692.71	1.00	13.68		0.00	-1.14
54.00	18338	683.21	2.00	8.90		0.00	-1.32
54.00	18345	680.26	0.00	14.95		0.00	-0.24
54.00	18346	664.73	1.00	14.85		0.00	-0.27
54.00	18341	660.79	2.00	11.55		0.00	-1.29
54.00	18348	650.82	0.00	15.18		0.00	0.20
54.00	18349	635.31	1.00	15.05		0.00	-0.15
54.00	18344	633.20	2.00	13.28		0.00	-0.33
54.00	18351	620.84	0.00	15.28		0.00	-0.16
54.00	18352	605.75	1.00	15.02		0.00	0.04
54.00	18347	597.05	2.00	13.81		0.00	-0.12
54.00	18354	590.74	0.00	15.22		0.00	0.00
54.00	18355	576.46	1.00	15.10		0.00	-0.30
54.00	18350	567.61	2.00	13.91		0.00	-0.24
54.00	18357	561.15	0.00	15.43		0.00	0.03
54.00	18358	546.41	1.00	15.30		0.00	-0.14
54.00	18353	539.15	2.00	13.83		0.00	0.03
54.00	18360	531.70	0.00	15.35		0.00	-0.10
54.00	18363	515.73	1.00	15.60		0.00	-0.25
